Psectrocladius oxyura;272751;201;209;5
Psectrocladius psilopterus;401651;12;18;2
Psectrocladius schlienzi;371469;164;164;4
Psectrocladius simulans;371468;11;12;1
Psectrocladius sokolovae;479148;29;29;1
Psectrocladius sordidellus;272770;116;121;4
Psectrocladius ventricosus;380645;24;24;1
Psectrocladius zetterstedti;731443;1;1;1
Psectrocladius conjungens;272764;13;14;1
Psectrocladius octomaculatus;56477;0;1;0
Psectrocladius polaris;751166;0;2;0
Psectrotanypus varius;596329;48;51;1
Pseudochironomus prasinatus;296259;16;22;3
Chironomus prasinatus;1139856;2;2;0
Pseudodiamesa branickii;204019;74;79;8
Pseudodiamesa nivosa;204013;22;22;3
Pseudodiamesa stackelbergi;742320;6;6;1
Pseudokiefferiella parva;223342;20;28;10
Pseudorthocladius curtistylus;56441;158;160;4
Pseudorthocladius macrovirgatus;1005338;15;17;1
Pseudorthocladius pilosipennis;257406;39;40;1
Pseudorthocladius uniserratus;768330;17;17;1
Pseudorthocladius filiformis;56468;82;87;2
Pseudosmittia albipennis;591227;25;27;2
Pseudosmittia angusta;731422;5;5;2
Pseudosmittia danconai;729435;2;2;2
Pseudosmittia forcipata;560541;7;7;1
Pseudosmittia gracilis;731445;18;18;1
Pseudosmittia mathildae;387248;4;4;1
Pseudosmittia nishiharaensis;1078172;10;10;1
Pseudosmittia obtusa;74199;5;8;1
Pseudosmittia trilobata;237195;69;70;2
Psilometriocnemus europaeus;358718;5;7;1
Rheocricotopus chalybeatus;656149;29;32;6
Rheocricotopus chapmani;257399;90;92;2
Rheocricotopus robacki;150148;605;605;3
Rheocricotopus effusus;56421;66;69;3
Rheocricotopus fuscipes;396904;115;117;3
Rheocricotopus reduncus;348428;2;5;1
Rheocricotopus atripes;74207;780;781;2
Rheopelopia maculipennis;380632;18;20;2
Rheopelopia ornata;141618;29;29;3
Rheosmittia spinicornis;141699;286;291;3
Rheotanytarsus curtistylus;731419;5;5;2
Rheotanytarsus distinctissimus;371363;6;6;1
Rheotanytarsus erignus;802728;6;6;2
Rheotanytarsus illiesi;348433;2;2;2
Rheotanytarsus muscicola;728727;11;14;3
Rheotanytarsus pellucidus;371368;27;27;3
Rheotanytarsus pentapoda;66143;36;36;5
Rheotanytarsus photophilus;728768;11;12;1
Rheotanytarsus rhenanus;728773;2;3;0
Rheotanytarsus ringei;366763;199;201;2
Riethia stictoptera;105956;12;15;1
Robackia demeijerei;728772;10;12;1
Saetheria reissi;728762;0;2;0
Saetheria tylus;149372;12;23;6
Sergentia coracina;68669;214;221;1
Sergentia baueri;33061;19;19;3
Sergentia prima;68670;13;13;1
Smittia alpilonga;774760;1;2;1
Smittia aterrima;257384;462;465;7
Smittia betuletorum;751186;0;2;0
Smittia brevipennis;68666;34;34;1
Smittia contingens;1068116;5;5;1
Smittia edwardsi;74216;990;995;9
Smittia extrema;56501;494;499;1
Smittia leucopogon;731439;139;140;3
Smittia longicosta;786174;71;72;1
Smittia nudipennis;141691;4;4;2
Smittia paranudipennis;596328;64;64;2
Smittia pratorum;729464;28;29;3
Smittia reissi;729437;22;22;2
Smittia scutellosetosa;723536;4;4;1
Smittia stercoraria;751172;7;7;2
Stackelbergina praeclara;387814;1;1;1
Stempellina almi;366775;5;6;1
Stempellina bausei;66149;26;29;3
Stempellina subglabripennis;731421;1;2;1
Stempellinella flavidula;66152;5;5;2
Stempellinella brevis;66150;33;37;1
Stempellinella ciliaris;66151;4;5;1
Stempellinella edwardsi;66195;45;46;2
Stempellinella saltuum;66153;3;3;1
Stenochironomus fascipennis;751176;3;3;1
Stenochironomus gibbus;521079;19;19;5
Stenochironomus hibernicus;751177;6;6;1
Stictochironomus maculipennis;721733;6;7;1
Stictochironomus pictulus;654228;14;17;4
Stictochironomus psilopterus;784714;8;8;1
Stictochironomus rosenschoeldi;387261;10;10;2
Stictochironomus sticticus;348425;583;585;3
Symbiocladius rhithrogenae;1155682;2;2;1
Sympotthastia spinifera;788792;7;7;1
Syndiamesa hygropetrica;1141609;3;3;0
Synendotendipes dispar;726163;9;9;1
Synendotendipes impar;380616;77;78;2
Synendotendipes lepidus;726162;5;5;1
Synendotendipes luski;387263;7;7;2
Synorthocladius semivirens;141629;107;107;7
Tanypus punctipennis;296261;27;31;2
Tanypus vilipennis;751189;9;10;1
Tanypus kraatzi;710280;69;70;3
Tanytarsus inaequalis;95082;137;142;1
Tanytarsus aberrans;731417;4;4;1
Tanytarsus aculeatus;95089;11;11;2
Tanytarsus adustus;786916;7;8;1
Tanytarsus bathophilus;358710;356;359;3
Tanytarsus gregarius;377922;37;37;1
Tanytarsus yunosecundus;669353;13;13;2
Tanytarsus buchonius;720031;16;18;1
Tanytarsus chinyensis;387736;9;9;1
Tanytarsus desertor;720030;3;3;1
Tanytarsus dibranchius;728759;6;7;3
Tanytarsus ejuncidus;387245;318;325;1
Tanytarsus eminulus;366778;178;181;4
Tanytarsus excavatus;366765;379;381;1
Tanytarsus fennicus;783484;1;1;1
Tanytarsus gibbosiceps;744806;36;38;0
Tanytarsus glabrescens;150164;455;455;9
Tanytarsus heliomesonyctios;256551;1172;1177;1
Tanytarsus heusdensis;223344;25;26;2
Tanytarsus innarensis;596325;3;3;1
Tanytarsus lactescens;366771;8;8;1
Tanytarsus latens;892257;2;2;1
Tanytarsus lestagei;366777;33;37;6
Tanytarsus palmeni;765169;2;2;2
Tanytarsus longitarsis;742404;16;16;3
Tanytarsus lugens;348427;1350;1356;1
Tanytarsus madeiraensis;786917;2;2;1
Tanytarsus mancospinosus;751585;2;2;1
Tanytarsus medius;558842;12;14;1
Tanytarsus miriforceps;68677;24;26;4
Tanytarsus multipunctatus;731458;3;3;1
Tanytarsus nemorosus;371359;14;16;3
Tanytarsus nigricollis;366762;1;3;1
Tanytarsus occultus;377924;24;25;7
Tanytarsus palettaris;733449;5;5;2
Tanytarsus paraniger;348420;1;1;1
Tanytarsus pseudoheusdensis;786915;3;3;1
Tanytarsus recurvatus;223343;201;201;8
Tanytarsus reei;742403;11;11;2
Tanytarsus sinuatus;734623;30;32;4
Tanytarsus smolandicus;751774;4;4;1
Tanytarsus striatulus;371360;23;25;4
Tanytarsus sylvaticus;366761;8;10;1
Tanytarsus telmaticus;141701;202;203;4
Tanytarsus thomasi;786919;35;35;4
Tanytarsus verralli;731409;39;41;9
Tanytarsus volgensis;95083;256;261;2
Tavastia alticrista;718679;3;3;1
Tavastia yggdrasilia;731430;2;2;1
Telmatogeton amphibius;856481;9;9;1
Telmatogeton japonicus;237199;13;24;4
Telmatopelopia nemorum;731398;4;7;1
Telopelopia fascigera;751781;2;2;1
Thalassomya frauenfeldi;95093;1;2;1
Thienemannia fulvofasciata;56451;11;13;1
Thienemannia gracei;387739;24;24;1
Thienemannia gracilis;731406;5;5;1
Thienemannia paasivirtai;753737;0;2;0
Thienemanniella acuticornis;731411;16;16;4
Thienemanniella caspersi;56436;20;21;1
Thienemanniella clavicornis;765419;597;597;1
Thienemanniella flavescens;1140747;5;5;0
Thienemanniella majuscula;68675;45;46;6
Thienemanniella minuscula;68650;2;2;1
Corynoneura minuscula;672037;4;6;1
Thienemanniella obscura;401644;55;57;3
Thienemanniella oyabedilatata;1141539;1;1;0
Thienemanniella vittata;68674;34;36;4
Thienemanniella xena;150154;1109;1116;2
Thienemannimyia tripunctata;988604;15;15;2
Thienemannimyia carnea;380630;29;30;1
Thienemannimyia fusciceps;751589;45;50;2
Thienemannimyia laeta;1068054;5;5;0
Thienemannimyia lentiginosa;380631;8;8;1
Thienemannimyia northumbrica;397024;5;5;1
Thienemanniola ploenensis;366767;4;11;1
Tokunagaia excellens;377916;5;5;2
Tokunagaia kibunensis;387815;7;7;1
Tokunagaia obriaini;479150;109;109;1
Tokunagaia parexcellens;257403;14;14;2
Tokunagaia rectangularis;257392;64;71;3
Tokunagaia scutellata;257393;0;1;0
Tokunagaia tonollii;257395;5;7;1
Tribelos intextum;387740;11;12;1
Tribelos jucundum;952904;12;12;1
Trichotanypus posticalis;204015;61;67;3
Trissocladius brevipalpis;731404;3;3;2
Trissopelopia flavida;1141610;2;2;0
Trissopelopia longimanus;731410;41;43;2
Tvetenia bavarica;56427;171;182;1
Tvetenia calvescens;56448;287;291;5
Tvetenia duodenaria;751167;38;39;1
Tvetenia paucunca;141636;229;256;2
Tvetenia tshernovskii;648727;6;6;1
Tvetenia verralli;257407;29;30;1
Xenochironomus xenolabis;87521;181;185;5
Xenopelopia falcigera;781591;2;2;1
Xenopelopia nigricans;731396;11;13;1
Zalutschia mallae;751160;0;2;0
Zalutschia tatrica;751772;0;2;0
Zalutschia tornetraeskensis;377918;1;6;1
Zalutschia zalutschicola;731460;4;4;1
Zavrelia pentatoma;66154;10;11;5
Zavreliella marmorata;751183;6;6;3
Zavrelimyia barbatipes;95100;2;2;1
Zavrelimyia cingulata;988601;28;35;3
Zavrelimyia divisa;988600;8;14;4
Zavrelimyia melanura;74201;24;24;1
Zavrelimyia schineri;988605;2;3;1
Zavrelimyia thryptica;936617;2;3;2
Aaptos aaptos;240038;1;5;1
Aaptos papillata;240051;2;2;1
Pseudosuberites hyalinus;240119;1;1;1
Suberites carnosus;240164;0;4;0
Suberites domuncula;151715;3;5;1
Suberites montalbidus;240193;1;3;0
Suberites spermatozoon;240208;3;3;0
Suberites virgultosus;1139221;6;10;0
Aaroniella badonneli;172933;10;10;1
Philotarsus parviceps;596440;0;14;0
Philotarsus picicornis;596439;41;53;1
Brachystomia scalaris;1138275;8;10;1
Littorina striata;402899;1;1;0
Megastomia winfriedi;957443;2;2;1
Odostomia megerlei;968377;1;1;0
Odostomia plicata;957455;1;2;1
Parthenina interstincta;963224;1;1;0
Spiralinella spiralis;963206;5;5;2
Turbonilla jeffreysii;708843;2;2;1
Abacarus acutatus;656332;30;30;13
Abacarus hystrix;656333;43;43;9
Abacarus lolii;656334;6;6;1
Acalitus phloeocoptes;1061637;6;6;1
Aceria acroptiloni;718507;1;1;1
Aceria angustifoliae;718473;2;2;1
Aceria anthocoptes;718516;1;1;1
Aceria chondrillae;1145881;2;2;0
Aceria eximia;105589;1;1;1
Aceria genistae;781035;10;10;2
Aceria malherbae;492751;1;1;0
Aceria massalongoi;965406;3;3;2
Aceria mori;1022738;2;2;1
Aceria tosichella;648941;709;765;28
Aceria tuberculata;718506;1;1;1
Aceria tulipae;105588;12;14;1
Aculodes altamurgiensis;965408;3;3;1
Aculodes mckenziei;656350;2;2;2
Aculus tetanothrix;1081230;1;1;0
Calacarus carinatus;492561;4;5;1
Cecidophyes galii;718419;1;1;1
Cecidophyes glaber;718421;1;1;1
Cecidophyes gymnaspis;718422;1;1;1
Cecidophyopsis hendersoni;718467;2;2;1
Cecidophyopsis malpighianus;1004726;1;1;1
Cecidophyopsis psilaspis;1004727;1;1;1
Cecidophyopsis ribis;492563;7;7;1
Cecidophyopsis verilicis;718461;2;2;1
Colomerus vitis;77295;12;13;4
Epitrimerus insons;976434;0;3;0
Epitrimerus pyri;77299;2;3;1
Eriophyes padi;718505;1;1;1
Eriophyes sorbi;718517;1;1;1
Eriophyes tiliae;718531;2;2;1
Metaculus rapistri;718446;3;3;1
Phyllocoptruta oleivora;492568;1;3;1
Platyphytoptus sabinianae;718509;2;2;1
Shevtchenkella ulmi;985528;1;1;1
Abacetus salzmanni;468971;3;4;1
Abax beckenhauptii;607184;7;8;2
Abax carinatus;496155;10;18;1
Abax continuus;879937;0;1;0
Abax exaratus;958368;0;1;0
Abax ovalis;226201;43;49;1
Abax parallelepipedus;312182;78;107;1
Carabus depressus;559274;15;19;1
Abax parallelus;312585;46;52;1
Abax pyrenaeus;879938;1;2;0
Acinopus giganteus;171386;0;1;0
Acinopus gutturosus;879779;0;1;0
Acinopus laevigatus;879780;1;1;1
Acinopus picipes;171464;12;14;1
Acupalpus brunnipes;318447;6;13;1
Acupalpus dubius;167695;24;40;1
Acupalpus elegans;171522;24;26;1
Acupalpus exiguus;330157;25;29;1
Acupalpus flavicollis;309316;22;23;1
Acupalpus interstitialis;383472;4;5;1
Acupalpus luteatus;317891;28;30;1
Acupalpus maculatus;468834;24;28;2
Acupalpus meridianus;167587;26;29;2
Acupalpus meridionalis;469757;0;1;0
Acupalpus parvulus;330132;47;63;1
Aepopsis robinii;236982;1;1;0
Aepus marinus;236984;2;2;1
Agonum afrum;309340;11;13;1
Agonum antennarium;772098;3;4;0
Agonum bicolor;379009;4;4;1
Agonum dolens;383468;3;4;1
Agonum duftschmidi;318129;23;26;1
Agonum emarginatum;317897;47;51;1
Agonum ericeti;459363;10;12;2
Agonum exaratum;378927;8;9;2
Agonum fuliginosum;309339;68;76;1
Agonum gracilipes;577139;5;5;1
Agonum hypocrita;383462;11;11;1
Agonum impressum;772059;1;2;1
Agonum lugens;330313;45;50;1
Agonum marginatum;310374;42;47;1
Agonum micans;310118;57;59;1
Agonum monachum;732734;6;6;1
Agonum muelleri;226195;53;72;1
Agonum munsteri;707248;3;3;1
Agonum nigrum;772050;3;4;2
Agonum numidicum;1156914;1;1;1
Agonum piceum;383467;21;27;1
Agonum punctulatum;398298;0;1;0
Agonum scitulum;494814;17;24;1
Agonum sexpunctatum;282656;42;52;1
Agonum thoreyi;306991;54;68;3
Agonum versutum;330299;14;20;1
Agonum viduum;282657;65;75;1
Agonum viridicupreum;494817;8;8;1
Agostinia gaudini;529250;0;4;0
Allegrettia boldorii;681342;1;2;0
Allegrettia pavani;681354;1;1;0
Amara aenea;307005;147;167;2
Amara alpina;90100;145;172;1
Amara anthobia;317899;13;13;1
Amara apricaria;330153;44;54;1
Amara aulica;330150;35;53;1
Amara bifrons;318177;52;60;1
Amara brunnea;282658;27;46;3
Amara chaudoiri;1121613;3;3;1
Amara communis;459299;34;39;3
Amara makolskii;347336;15;26;1
Amara consularis;312691;29;31;1
Amara convexior;373917;35;41;1
Amara convexiuscula;236985;39;39;1
Amara cursitans;471292;4;10;1
Amara curta;330051;22;23;1
Amara dalmatina;1135132;8;8;0
Amara equestris;494806;11;18;1
Amara erratica;371289;50;51;1
Amara eurynota;379040;10;18;1
Amara famelica;499643;4;4;1
Amara familiaris;282659;88;92;2
Amara fulva;330230;30;32;1
Amara fulvipes;318273;3;3;1
Amara fusca;471300;1;9;1
Amara gebleri;286782;10;10;1
Amara glacialis;195893;17;19;1
Amara hyperborea;195895;59;71;2
Amara infima;347334;3;16;1
Amara ingenua;460540;14;15;1
Amara interstitialis;379031;5;6;2
Amara kulti;494801;3;7;1
Amara littoralis;124844;72;100;7
Amara littorea;494822;2;6;1
Amara ovata;167543;51;56;1
Amara lucida;494821;5;10;1
Amara lunicollis;282660;80;110;2
Amara majuscula;330152;18;19;1
Amara montana;1057171;2;6;1
Amara montivaga;373918;13;17;1
Amara municipalis;347335;12;19;2
Amara nigricornis;507307;3;4;1
Amara nitida;494839;12;14;1
Amara plebeja;282661;46;57;1
Amara praetermissa;494802;10;11;1
Amara proxima;494840;2;4;1
Amara quenseli;195894;308;392;3
Amara quenseli quenseli;801460;63;67;1
Amara rufipes;1080870;3;3;1
Amara sabulosa;732812;2;2;1
Amara schimperi;772055;3;4;1
Amara scitula;379044;18;28;2
Amara similata;167641;48;53;2
Amara spectabilis;673333;5;5;1
Amara spreta;480658;25;25;1
Amara strandi;892859;3;3;1
Amara strenua;383466;2;2;1
Amara tibialis;347333;20;28;1
Amara torrida;90099;37;38;1
Amara tricuspidata;318155;6;7;1
Amaroschema gaudini;656376;0;1;0
Amblystogenium minimum;894826;1;1;1
Amblystomus niger;171436;7;8;1
Anaulacus ciliatus;976137;0;2;0
Anchomenidius astur;656391;0;2;0
Anchomenus cyaneus;494820;7;8;1
Anchomenus dorsalis;226198;72;77;1
Anillus caecus;725897;0;4;0
Anillus cebennicus;912782;0;3;0
Anisodactylus binotatus;171487;54;63;1
Anisodactylus hispanus;171488;0;1;0
Anisodactylus nemorivagus;282662;5;14;1
Anisodactylus poeciloides;167839;17;22;1
Anisodactylus signatus;373911;18;19;2
Anisodactylus virens;171486;1;2;1
Anophthalmus alphonsi;749494;0;3;0
Anophthalmus egonis;529265;0;1;0
Anophthalmus glacialis;749495;0;1;0
Anophthalmus micklitzi;749496;0;2;0
Anophthalmus schaumi;749497;0;1;0
Anophthalmus schmidti;715217;1;4;0
Anophthalmus scopolii;749498;2;6;1
Anophthalmus scopolii scopolii;529259;2;2;1
Anophthalmus tolminensis;681358;1;1;0
Anthracus consputus;171519;29;41;1
Aphaenops bonneti;666833;1;1;0
Aphaenops cabidochei;666830;2;2;0
Aphaenops cerberus;666831;75;78;0
Aphaenops cerberus obtusus;913286;14;14;0
Aphaenops michaeli;666832;1;2;0
Aphaenops ochsi;670330;2;4;0
Aphaenops tiresias;666834;2;3;0
Apoduvalius alberichae;670245;1;2;0
Apoduvalius anseriformis;670246;1;3;0
Apristus reticulatus;1133738;0;1;0
Aptinus bombarda;496134;6;9;1
Arctaphaenops angulipennis;749499;1;4;1
Arctaphaenops gaisbergeri;529252;0;1;0
Arctaphaenops muellneri;743340;1;1;1
Asaphidion austriacum;373912;10;11;1
Asaphidion caraboides;282664;10;19;1
Asaphidion curtum;310305;12;17;1
Asaphidion cyanicorne;772092;0;2;0
Asaphidion flavipes;496125;21;26;3
Asaphidion pallipes;282665;16;26;1
Asaphidion rossii;519980;2;2;1
Asaphidion stierlini;398274;1;5;1
Atranus pubescens;379054;4;8;1
Badister collaris;318301;42;47;1
Badister dilatatus;318317;46;50;1
Badister dorsiger;772060;1;1;0
Badister lacertosus;282666;21;24;1
Badister meridionalis;496136;11;13;2
Badister peltatus;318210;18;23;1
Badister sodalis;317896;32;35;1
Badister unipustulatus;373913;8;12;1
Bembidion AV4-pustulatum;398286;0;1;0
Bembidion aeneum;236986;5;8;1
Bembidion argenteolum;330149;9;16;1
Bembidion articulatum;317906;62;70;1
Bembidion ascendens;573532;12;13;1
Bembidion aspericolle;371295;28;29;1
Bembidion assimile;167891;57;70;1
Bembidion atrocaeruleum;310160;37;42;1
Bembidion azurescens;318323;15;20;1
Bembidion biguttatum;310100;37;45;1
Bembidion bipunctatum;403090;28;30;1
Bembidion testaceum;310375;22;24;1
Bembidion bruxellense;373904;19;23;1
Bembidion complanatum;399041;29;32;1
Bembidion conforme;399040;16;23;1
Bembidion cruciatum;371296;18;26;2
Bembidion dalmatinum;513878;11;17;2
Bembidion dalmatinum haupti;1133882;0;3;1
Bembidion decorum;310159;80;86;2
Bembidion deletum;309382;39;47;1
Bembidion dentellum;330146;52;62;1
Bembidion difficile;460560;6;6;1
Bembidion distinguendum;772075;1;2;0
Bembidion doris;307002;25;32;1
Bembidion ephippium;236987;7;12;1
Bembidion eques;494830;2;4;1
Bembidion fasciolatum;399019;11;21;1
Bembidion fellmanni;600098;3;3;1
Bembidion femoratum;282668;49;61;1
Bembidion fluviatile;494827;19;24;1
Bembidion foraminosum;772082;2;6;0
Bembidion fulvipes;399038;3;4;1
Bembidion fumigatum;236988;18;20;1
Bembidion genei;655799;29;33;1
Bembidion genei illigeri;519999;27;30;1
Bembidion geniculatum;399020;29;38;3
Bembidion gilvipes;167654;21;29;1
Bembidion glaciale;559651;14;14;2
Bembidion grapii;378802;21;24;1
Bembidion guttula;309372;27;34;1
Bembidion hastii;271742;15;19;2
Bembidion humerale;594686;4;9;1
Bembidion incognitum;347323;35;37;1
Bembidion italicum;561270;1;1;1
Bembidion laetum;520006;1;2;1
Bembidion lampros;312690;66;75;1
Bembidion lapponicum;378584;2;7;1
Bembidion laterale;236990;4;6;1
Bembidion laticolle;772083;2;4;0
Bembidion litorale;330148;20;22;1
Bembidion longipes;772073;4;5;1
Bembidion lunatum;965079;1;8;1
Bembidion lunulatum;167725;30;50;2
Bembidion mannerheimii;373920;38;42;1
Bembidion maritimum;236991;5;5;1
Bembidion milleri;347324;14;14;1
Bembidion minimum;236992;32;44;1
Bembidion modestum;317904;45;45;1
Bembidion monticola;403081;18;21;1
Bembidion nigricorne;347326;3;9;1
Bembidion normannum;347327;19;20;1
Bembidion obliquum;330166;16;22;2
Bembidion obtusum;167940;48;58;1
Bembidion octomaculatum;318316;33;47;1
Bembidion pallidipenne;236993;10;16;1
Bembidion petrosum;378806;12;18;1
Bembidion prasinum;317930;12;20;2
Bembidion properans;317895;61;69;1
Bembidion punctulatum;317905;57;79;1
Bembidion pygmaeum;318322;18;24;1
Bembidion quadrimaculatum;124886;132;169;2
Bembidion quadripustulatum;330296;4;10;1
Bembidion ruficolle;330156;8;9;1
Bembidion saxatile;464393;15;21;1
Bembidion schuppelii;468259;16;26;1
Bembidion semipunctatum;310376;31;36;1
Bembidion splendidum;772084;0;1;0
Bembidion starkii;772091;6;6;0
Bembidion stephensii;378801;17;24;1
Bembidion striatum;330147;7;9;1
Bembidion tenellum;383470;36;37;1
Bembidion terminale;772074;9;11;0
Bembidion tetracolum;167831;92;104;2
Bembidion tetragrammum;318321;4;5;0
Bembidion tibiale;347329;67;77;2
Bembidion tinctum;517928;1;1;1
Bembidion transparens;378849;27;32;1
Bembidion unicolor;542661;0;5;0
Bembidion varicolor;282669;56;64;1
Bembidion varium;282670;57;65;1
Bembidion velox;282671;17;21;1
Bembidion virens;464335;6;8;1
Binaghites subalpinus;946171;0;2;0
Blemus discus;378568;28;43;1
Blethisa multipunctata;383465;16;24;3
Blethisa multipunctata aurata;378308;3;5;1
Boldoriella humeralis;715340;1;2;0
Brachinus crepitans;226194;30;49;1
Brachinus explodens;310364;28;30;2
Brachinus psophia;1059177;3;6;1
Brachinus sclopeta;226193;7;9;1
Bradycellus caucasicus;459303;28;30;1
Bradycellus csikii;496151;10;10;1
Bradycellus distinctus;725898;3;4;0
Bradycellus harpalinus;282672;50;70;1
Bradycellus lusitanicus;171525;0;1;0
Bradycellus ruficollis;282673;18;22;1
Bradycellus sharpi;649766;6;11;1
Bradycellus verbasci;282674;39;44;1
Broscosoma baldense;749505;0;2;0
Broscus cephalotes;236997;50;54;1
Broscus nobilis;954525;0;1;0
Calathus abaxoides;171224;0;6;0
Calathus ambiguus;171210;14;29;1
Calathus angustulus;173642;0;2;0
Calathus appendiculatus;171226;0;2;0
Calathus ascendens;173639;0;2;0
Calathus asturiensis;171229;0;2;0
Calathus auctus;173638;0;1;0
Calathus baeticus;169417;0;3;0
Calathus brevis;504851;0;5;0
Calathus canariensis;171227;0;2;0
Calathus carinatus;173637;0;2;0
Calathus cinctus;169412;36;60;1
Calathus ruficollis;168272;10;75;1
Calathus circumseptus;169418;8;10;1
Calathus cognatus;171225;0;1;0
Calathus colasianus;171208;0;1;0
Calathus complanatus;171207;0;2;0
Calathus ellipticus;649833;0;4;0
Calathus erratus;169411;35;55;1
Calathus fracassii;171211;0;5;0
