Eylais canariensis;Eylais planipons
Frontipodopsis reticulatifrons;Frontipodopsis reticulatifrons
Parathyas rarus;Parathyas palustris
Atractides maderensis;Torrenticola maderensis
Atractides similis;Torrenticola similis
Lethaxona pygmaea;Lethaxona pygmaea
Acercopsis pistillifer;Acercopsis pistillifer
Limnolegeria longiseta ;Limnolegeria longiseta 
Torrenticola maderensis;Torrenticola maderensis
Pyropteron nigrobarbata;Pyropteron minianiformis
Synanthedon herzi;Synanthedon formicaeformis
Euxoa emolliens;Euxoa christophi
Sympistis lapponica;Pararctia lapponica
Chaetocladius guisseti;Chaetocladius (Chaetocladius) guisseti
Virgatanytarsus rossaroi;Tanytarsus rossaroi
Trichosia ussurica;Trichosia (Trichosia) ussurica
Tricimba cincta;Tricimba (Nartshukiella) cincta
Tricimba flavipila;Tricimba (Nartshukiella) cincta
Tricimba humeralis;Tricimba (Nartshukiella) humeralis
Tricimba lineella;Tricimba (Tricimba) lineella
Tricyphona alticola;Tricyphona (Tricyphona) alticola
Tricyphona contraria;Tricyphona (Tricyphona) contraria
Tricyphona immaculata;Tricyphona (Tricyphona) immaculata
Tricyphona livida;Tricyphona (Tricyphona) livida
Tricyphona schummeli;Tricyphona (Tricyphona) schummeli
Tricyphona unicolor;Tricyphona (Tricyphona) unicolor
Tricyphona zwicki;Tricyphona (Tricyphona) zwicki
Trifurcula albiflorella;Glaucolepis albiflorella
Trifurcula alypella;Glaucolepis alypella
Trifurcula andalusica;Glaucolepis andalusica
Trifurcula bleonella;Glaucolepis bleonella
Trifurcula bupleurella;Glaucolepis bupleurella
Trifurcula corleyi;Glaucolepis corleyi
Trifurcula globulariae;Glaucolepis globulariae
Trifurcula headleyella;Glaucolepis headleyella
Trifurcula helladica;Glaucolepis helladica
Trifurcula istriae;Glaucolepis istriae
Trifurcula kalavritana;Glaucolepis kalavritana
Trifurcula lavandulae;Glaucolepis lavandulae
Trifurcula liskai;Glaucolepis liskai
Trifurcula magna;Glaucolepis magna
Trifurcula melanoptera;Glaucolepis melanoptera
Trifurcula micromeriae;Glaucolepis micromeriae
Trifurcula montana;Glaucolepis montana
Trifurcula pederi;Glaucolepis pederi
Trifurcula rosmarinella;Glaucolepis rosmarinella
Trifurcula salicinae;Glaucolepis salicinae
Trifurcula salvifoliae;Glaucolepis salvifoliae
Trifurcula sanctaecrucis;Glaucolepis sanctaecrucis
Trifurcula sanctibenedicti;Glaucolepis sanctibenedicti
Trifurcula saturejae;Glaucolepis saturejae
Trifurcula stoechadella;Glaucolepis stoechadella
Trifurcula teucriella;Glaucolepis teucriella
Trifurcula thymi;Glaucolepis thymi
Trifurcula trilobella;Glaucolepis trilobella
Triglopsis quadricornis;Myoxocephalus quadricornis
Trimalaconothrus buresi;Tyrphonothrus buresi
Trimalaconothrus foveolatus;Malaconothrus foveolatus
Trimalaconothrus glaber;Tyrphonothrus glaber
Trimalaconothrus indusiatus;Malaconothrus indusiatus
Trimalaconothrus intermedius;Tyrphonothrus maior
Trimalaconothrus maior;Tyrphonothrus maior
Trimalaconothrus maniculatus;Malaconothrus maniculatus
Trimalaconothrus mirabilis;Malaconothrus mirabilis
Trimalaconothrus rafalskii;Tyrphonothrus rafalskii
Trimalaconothrus saxosus;Tyrphonothrus saxosus
Trimalaconothrus sculptus;Tyrphonothrus sculptus
Trimalaconothrus scutatus;Tyrphonothrus scutatus
Trimalaconothrus tardus;Malaconothrus tardus
Trimalaconothrus vietsi;Malaconothrus vietsi
Triphleba admirabilis;Trineurocephala admirabilis
Triplax melanocephala;Triplax cyanescens
Triturus alpestris;Ichthyosaura alpestris
Triturus boscai;Lissotriton boscai
Triturus helveticus;Lissotriton helveticus
Triturus italicus;Lissotriton italicus
Triturus montandoni;Lissotriton montandoni
Triturus vulgaris;Lissotriton vulgaris
Trixoscelis gigans;Trixoscelis canescens
Trochiscocoris rotundatus;Trochiscocoris rotundatus 
Trochosa ruricola;Trochosa hispanica
Trochosula conspersa;Hogna conspersa
Troglocaris hercegovinensis;Spelaeocaris hercegovinensis
Troglocharinus fonti;Troglocharinus ferreri
Troglohyphantes lakatnikensis;Centromerus lakatnikensis
Trogoxylon parallelopipedum;Trogoxylon parallelipipedum
Tropidia fasciata;Tropidia (Tropidia) fasciata
Tropidia scita;Tropidia (Tropidia) scita
Trox hispidus;Trox scaber
Trypoxylon attenuatum;Trypoxylon attenuatum
Trypoxylon clavicerum;Trypoxylon exiguum
Trypoxylon figulus;Trypoxylon attenuatum
Trypoxylon fronticorne;Trypoxylon attenuatum
Trypoxylon kolazyi;Trypoxylon clavicerum
Tubificoides heterochaetus;Tubificoides swirencowi
Tunisimyia convergens;Xenasteia convergens
Tuponia brevirostris;Tuponia (Chlorotuponia) brevirostris
Tuponia dalmatina;Tuponia (Chlorotuponia) dalmatina
Tuponia hippophaes;Tuponia (Chlorotuponia) hippophaes
Tuponia longipennis;Tuponia (Chlorotuponia) longipennis
Tuponia oculata;Tuponia (Chlorotuponia) oculata
Tuponia pictiscutum;Tuponia (Chlorotuponia) pictiscutum
Tuponia prasina;Tuponia (Chlorotuponia) prasina
Tuponia simplex;Tuponia (Chlorotuponia) simplex
Tuponia suturalis;Tuponia (Chlorotuponia) suturalis
Tuponia arcufera;Tuponia (Tuponia) arcufera
Tuponia elegans;Tuponia (Tuponia) elegans
Tuponia macedonica;Tuponia (Tuponia) macedonica
Tuponia mixticolor;Tuponia (Tuponia) mixticolor
Tuponia montandoni;Tuponia (Tuponia) montandoni
Tuponia rubella;Tuponia (Tuponia) rubella
Tuponia rungsi;Tuponia (Tuponia) rungsi
Tuponia tamarisci;Tuponia (Tuponia) tamarisci
Turanana panagea;Turanana taygetica
Turnix sylvatica;Turnix sylvaticus
Tvetenia discoloripes;Eukiefferiella discoloripes
Typhlops vermicularis;Xerotyphlops vermicularis
Typhochrestus hispaniensis;Typhochrestus bogarti
Typhonia beatricis;Typhonia melana
Tyrannochthonius psoglavi;Neobalkanella psoglavi
Udea nordmanni;Udea nordmani
Udea sviridovi;Udea exalbalis
Ula bolitophila;Ula (Ula) bolitophila
Ula mixta;Ula (Ula) mixta
Ula mollissima;Ula (Ula) mollissima
Ulidia omani;Ulidia facialis
Ulidia salonikiensis;Ulidia facialis
Ulidia semiopaca;Ulidia erythrophthalma
Ulomyia hirta;Ulomyia fuliginosa
Unio crassus;Ortmanniana ligamentina
Unio delphinus;Hyriopsis bialata
Unio tumidiformis;Ortmanniana ligamentina
Unionicola finisbelli;Unionicola finisbelli
Unionicola inusitata;Unionicola finisbelli
Uragus sibiricus;Carpodacus sibiricus
Uranotaenia unguiculata;Uranotaenia (Pseudoficalbia) unguiculata
Urocoras longispinus;Urocoras longispina
Urophora impicta;Urophora (Urophora) impicta
Urophora affinis;Urophora (Urophora) affinis
Urophora aprica;Urophora (Urophora) aprica
Urophora cardui;Urophora (Urophora) cardui
Urophora christophi;Urophora (Urophora) christophi
Urophora congrua;Urophora (Urophora) congrua
Urophora coronata;Urophora (Urophora) coronata
Urophora cuspidata;Urophora (Urophora) cuspidata
Urophora dzieduszyckii;Urophora (Urophora) dzieduszyckii
Urophora jaceana;Urophora (Urophora) jaceana
Urophora jaculata;Urophora (Urophora) jaculata
Urophora kasachstanica;Urophora (Urophora) kasachstanica
Urophora korneyevi;Urophora (Urophora) korneyevi
Urophora longicauda;Urophora (Urophora) longicauda
Urophora lopholomae;Urophora (Urophora) lopholomae
Urophora mauritanica;Urophora (Urophora) mauritanica
Urophora neuenschwanderi;Urophora (Urophora) neuenschwanderi
Urophora pauperata;Urophora (Urophora) pauperata
Urophora phalolepidis;Urophora (Urophora) phalolepidis
Urophora pontica;Urophora (Urophora) pontica
Urophora quadrifasciata;Urophora (Urophora) quadrifasciata
Urophora sirunaseva;Urophora (Urophora) sirunaseva
Urophora sjumorum;Urophora quadrifasciata
Urophora solstitialis;Urophora (Urophora) solstitialis
Urophora spoliata;Urophora (Urophora) spoliata
Urophora stylata;Urophora (Urophora) stylata
Urophora tenuis;Urophora tenuior
Urophora terebrans;Urophora (Urophora) terebrans
Urophora trinervii;Urophora (Urophora) trinervii
Urophora variabilis;Urophora (Urophora) variabilis
Urophora xanthippe;Urophora (Urophora) xanthippe
Urubambates perlongus;Hemileius ovalis
Urytalpa rhapsodica;Orfelia rhapsodica
Usia aurata;Usia (Micrusia) aurata
Usia engeli;Usia (Usia) engeli
Usia forcipata;Usia (Micrusia) forcipata
Usia novakii;Usia (Micrusia) novakii
Usia pusilla;Usia (Micrusia) pusilla
Usia versicolor;Usia (Micrusia) versicolor
Usia aenea;Usia (Usia) aenea
Usia aeneoides;Usia (Usia) aeneoides
Usia angustifrons;Usia (Usia) angustifrons
Usia atrata;Usia (Usia) atrata
Usia bicolor;Usia (Usia) efflatouni
Usia florea;Usia (Usia) florea
Usia ignorata;Usia (Usia) ignorata
Usia lata;Usia (Usia) lata
Usia manca;Usia (Usia) manca
Usia martini;Usia (Usia) martini
Usia pallescens;Usia (Usia) pallescens
Usia similis;Usia (Usia) similis
Usia vestita;Usia (Usia) vestita
Uvitellina tageri;Uvitellina vanelli
Vadenia ribbeella;Megacraspedus ribbeella
Valgothrombium major;Valgothrombium valgum
Veithia schneideri;Fessonia schneideri
Velia affinis;Velia (Plesiovelia) affinis
Velia caprai;Velia (Plesiovelia) caprai
Velia concii;Velia (Plesiovelia) concii
Velia currens;Velia (Plesiovelia) currens
Velia gridellii;Velia (Plesiovelia) gridellii
Velia hoberlandti;Velia (Plesiovelia) hoberlandti
Velia lindbergi;Velia (Plesiovelia) lindbergi
Velia maderensis;Velia maderensis
Velia mancinii;Velia (Plesiovelia) mancinii
Velia muelleri;Velia (Plesiovelia) muelleri
Velia noualhieri;Velia (Plesiovelia) noualhieri
Velia pelagonensis;Velia (Plesiovelia) pelagonensis
Velia rhadamantha;Velia (Plesiovelia) rhadamantha
Velia sarda;Velia (Plesiovelia) sarda
Velia saulii;Velia (Plesiovelia) saulii
Velia serbica;Velia (Plesiovelia) serbica
Velia rivulorum;Velia (Velia) rivulorum
Ventocoris achivus;Ventocoris (Astirocoris) achivus
Ventocoris falcatus;Ventocoris (Astirocoris) falcatus
Ventocoris fischeri;Ventocoris (Astirocoris) fischeri
Ventocoris modestus;Ventocoris (Astirocoris) modestus
Ventocoris philalyssum;Ventocoris (Astirocoris) philalyssum
Ventocoris rusticus;Ventocoris (Ventocoris) rusticus
Vermileo balearicus;Vermileo vermileo
Vermivora peregrina;Leiothlypis peregrina
Verrallia helvetica;Verrallia aucta
Vipera xanthina;Montivipera xanthina
Virgatanytarsus albisutus;Tanytarsus albisutus
Virgatanytarsus ansatus;Tanytarsus ansatus
Virgatanytarsus arduennensis;Tanytarsus arduennensis
Virgatanytarsus triangularis;Tanytarsus triangularis
Wiedemannia aequilobata;Wiedemannia (Chamaedipsia) aequilobata
Wiedemannia aerea;Wiedemannia (Chamaedipsia) aerea
Wiedemannia alpina;Wiedemannia (Chamaedipsia) alpina
Wiedemannia ariadne;Wiedemannia (Chamaedipsia) ariadne
Wiedemannia beckeri;Wiedemannia (Chamaedipsia) beckeri
Wiedemannia berthelemyi;Wiedemannia (Chamaedipsia) berthelemyi
Wiedemannia bicuspidata;Wiedemannia (Chamaedipsia) bicuspidata
Wiedemannia bifida;Wiedemannia (Chamaedipsia) bifida
Wiedemannia corsicana;Wiedemannia (Chamaedipsia) corsicana
Wiedemannia digitata;Wiedemannia (Chamaedipsia) digitata
Wiedemannia hastata;Wiedemannia (Chamaedipsia) hastata
Wiedemannia longicornis;Wiedemannia (Chamaedipsia) longicornis
Wiedemannia lota;Wiedemannia (Chamaedipsia) lota
Wiedemannia mikiana;Wiedemannia (Chamaedipsia) mikiana
Wiedemannia oredonensis;Wiedemannia (Chamaedipsia) oredonensis
Wiedemannia ornata;Wiedemannia (Chamaedipsia) ornata
Wiedemannia pyrenaica;Wiedemannia (Chamaedipsia) pyrenaica
Wiedemannia thienemanni;Wiedemannia (Chamaedipsia) thienemanni
Wiedemannia thomasi;Wiedemannia (Chamaedipsia) thomasi
Wiedemannia wachtli;Wiedemannia (Philolutra) wachtli
Wiedemannia angelieri;Wiedemannia (Philolutra) angelieri
Wiedemannia aquilex;Wiedemannia (Philolutra) aquilex
Wiedemannia bohemani;Wiedemannia (Philolutra) bohemani
Wiedemannia erminea;Wiedemannia (Philolutra) erminea
Wiedemannia hygrobia;Wiedemannia (Philolutra) hygrobia
Wiedemannia kacanskae;Wiedemannia (Philolutra) kacanskae
Wiedemannia lagunae;Wiedemannia (Philolutra) lagunae
Wiedemannia phantasma;Wiedemannia (Philolutra) phantasma
Wiedemannia pohoriana;Wiedemannia (Philolutra) pohoriana
Wiedemannia quercifolia;Wiedemannia (Philolutra) quercifolia
Wiedemannia queyarasiana;Wiedemannia (Philolutra) queyarasiana
Wiedemannia simplex;Wiedemannia (Philolutra) simplex
Wiedemannia tiburica;Wiedemannia (Philolutra) tiburica
Wiedemannia vaillanti;Wiedemannia (Philolutra) vaillanti
Wiedemannia veletica;Wiedemannia (Philolutra) veletica
Wiedemannia zwicki;Wiedemannia (Chamaedipsia) zwicki
Wiedemannia armata;Wiedemannia (Pseudowiedemannia) armata
Wiedemannia lamellata;Wiedemannia (Pseudowiedemannia) lamellata
Wiedemannia microstigma;Wiedemannia (Pseudowiedemannia) microstigma
Wiedemannia czernyi;Wiedemannia (Roederella) czernyi
Wiedemannia andreevi;Wiedemannia (Wiedemannia) andreevi
Wiedemannia arvernensis;Wiedemannia (Wiedemannia) arvernensis
Wiedemannia balkanica;Wiedemannia (Wiedemannia) balkanica
Wiedemannia bilobata;Wiedemannia (Wiedemannia) bilobata
Wiedemannia bistigma;Wiedemannia (Wiedemannia) bistigma
Wiedemannia braueri;Wiedemannia (Wiedemannia) braueri
Wiedemannia debilis;Wiedemannia (Wiedemannia) debilis
Wiedemannia dinarica;Wiedemannia (Wiedemannia) dinarica
Wiedemannia dolichocephala;Wiedemannia (Wiedemannia) oxystoma
Wiedemannia falcifera;Wiedemannia (Wiedemannia) falcifera
Wiedemannia insularis;Wiedemannia (Wiedemannia) insularis
Wiedemannia kroatica;Wiedemannia (Wiedemannia) kroatica
Wiedemannia mirousei;Wiedemannia (Wiedemannia) mirousei
Wiedemannia oxystoma;Wiedemannia (Wiedemannia) oxystoma
Wiedemannia rhynchops;Wiedemannia (Wiedemannia) rhynchops
Wiedemannia stylifera;Wiedemannia (Wiedemannia) stylifera
Wiedemannia tricuspidata;Wiedemannia (Wiedemannia) tricuspidata
Wilsonia canadensis;Cardellina canadensis
Wilsonia citrina;Setophaga citrina
Wilsonia pusilla;Cardellina pusilla
Winnertzia maxima;Winnertzia nigra
Winnertzia pustulata;Kronomyia pustulata
Winthemia quadripustulata;Winthemia (Winthemia) quadripustulata
Woodiphora retroversa;Woodiphora (Woodiphora) retroversa
Xanthandrus azorensis;Xanthandrus (Xanthandrus) azorensis
Xanthandrus comtus;Xanthandrus (Xanthandrus) comtus
Xanthia austauti;Cirrhia austauti
Xanthia gilvago;Cirrhia gilvago
Xanthia icteritia;Cirrhia icteritia
Xanthia ocellaris;Cirrhia ocellaris
Xanthia castanea;Agrochola castanea
Xanthia ruticilla;Agrochola ruticilla
Xanthogramma flavomarginatum;Philhelius flavomarginatus
Xanthogramma stackelbergi;Philhelius stackelbergi
Xanthorhoe pseudannotinata;Xanthorhoe annotinata
Xenillus limburgiensis;Oribella pectinata
Xenylla maritima;Xenylla humicola
Xironogiton instabilis;Xironogiton instabilius
Xyleborinus saxesenii;Xyleborinus saxeseni
Xyleborus dispar;Anisandrus dispar
Xylocoris galactinus;Xylocoris (Proxylocoris) galactinus
Xylocoris tesquorum;Xylocoris (Proxylocoris) tesquorum
Xylocoris lativentris;Xylocoris (Stictosynechia) lativentris
Xylocoris maculipennis;Xylocoris (Stictosynechia) maculipennis
Xylocoris ciliatus;Xylocoris (Xylocoris) ciliatus
Xylocoris contiguus;Xylocoris (Xylocoris) contiguus
Xylocoris cursitans;Xylocoris (Xylocoris) cursitans
Xylocoris formicetorum;Xylocoris (Xylocoris) formicetorum
Xylocoris obliquus;Xylocoris (Xylocoris) obliquus
Xylocoris parvulus;Xylocoris (Xylocoris) parvulus
Xylocoris terricola;Xylocoris (Xylocoris) terricola
Xylocoris thomsoni;Xylocoris (Xylocoris) thomsoni
Xylophilus testaceus;Otolelus testaceus
Xylosciara longiforceps;Xylosciara (Protoxylosciara) longiforceps
Xylosciara betulae;Xylosciara (Xylosciara) betulae
Xylosciara endocristata;Xylosciara (Protoxylosciara) endocristata
Xylosciara heptacantha;Xylosciara (Xylosciara) heptacantha
Xylosciara lignicola;Xylosciara (Xylosciara) lignicola
Xylosciara microdon;Xylosciara (Xylosciara) microdon
Xylosciara misella;Xylosciara (Xylosciara) misella
Xylosciara phryganophila;Xylosciara (Xylosciara) phryganophila
Xylosciara separata;Xylosciara (Xylosciara) separata
Xylosciara steleocera;Xylosciara (Xylosciara) steleocera
Xylosciara subbetulae;Xylosciara (Xylosciara) subbetulae
Xylosciara trimera;Xylosciara (Xylosciara) trimera
Xylosciara validinervis;Xylosciara (Xylosciara) validinervis
Xylosciara xanthogaster;Xylosciara (Xylosciara) xanthogaster
Xylota abiens;Xylota (Xylota) abiens
Xylota caeruleiventris;Xylota (Xylota) caeruleiventris
Xylota florum;Xylota (Xylota) florum
Xylota ignava;Xylota (Xylota) ignava
Xylota jakutorum;Xylota (Xylota) jakutorum
Xylota meigeniana;Xylota (Xylota) meigeniana
Xylota segnis;Xylota (Xylota) segnis
Xylota suecica;Xylota (Xylota) suecica
Xylota sylvarum;Xylota (Xylota) sylvarum
Xylota tarda;Xylota (Xylota) tarda
Xylota triangularis;Xylota (Xylota) triangularis
Xylota xanthocnema;Xylota (Xylota) xanthocnema
Yllenus albifrons;Pseudomogrus albifrons
Yllenus albocinctus;Pseudomogrus albocinctus
Yllenus algarvensis;Pseudomogrus algarvensis
Yllenus caspicus;Pseudomogrus caspicus
Yllenus gavdos;Pseudomogrus gavdos
Yllenus mongolicus;Marusyllus mongolicus
Yllenus salsicola;Pseudomogrus salsicola
Yllenus squamifer;Pseudomogrus squamifer
Yllenus univittatus;Pseudomogrus univittatus
Yllenus vittatus;Pseudomogrus vittatus
Yogmelina pusilla;Yogmelina cocolita
Ypsolopha lonicerella;Ypsolopha leuconotella
Zabrus consanguineus;Zabrus curtus
Zabrus silphoides;Epomidozabrus flavangulus
Zabrus rotundicollis;Iberozabrus ambiguus
Zelotes caucasius;Civizelotes caucasius
Zelotes civicus;Civizelotes civicus
Zelotes daidalus;Zelotes shaked
Zelotes denisi;Zelotes criniger
Zelotes dentatidens;Civizelotes dentatidens
Zelotes fuscotestaceus;Zelotes tenuis
Zelotes gracilis;Civizelotes gracilis
Zelotes ilotarum;Zelotes cingarus
Zelotes kukushkini;Zelotes fuscus
Zelotes medianus;Civizelotes medianus
Zelotes nilicola;Heser nilicola
Zelotes nitidus;Drassyllus pusillus
Zelotes pygmaeus;Civizelotes pygmaeus
Zelotes rufipes;Poecilochroa senilis
Zelotes ruscinensis;Zelotes callidus
Zelotes schmitzi;Heser schmitzi
Zelotes semirufus;Zelotes callidus
Zelotes solstitialis;Civizelotes solstitialis
Zelotes subterraneus;Zelotes subterraneus
Zelotes teidei;Zelotes manzae
Zelotes villicoides;Drassyllus villicoides
Zilora ferruginea;Zilora obscura
Zimiris doriai;Zimiris doriae
Zodion carceli;Zodion cinereum
Zodion notatum;Zodion cinereum
Zoothera naevia;Ixoreus naevius
Zoothera sibirica;Geokichla sibirica
Micropterix jeanneli;Micropterix corcyrella
Stigmella juryi;Stigmella paradoxa
Antispila petryi;Antispila treitschkiella
Nemophora annae;Nemophora fasciella
Cauchas uhrikmeszarosiella;Cauchas rufimitrella
Nematopogon caliginella;Nematopogon pilella
Eumasia crisostomella;Pygmaeotinea crisostomella
Dahlica lichenella;Dahlica siculella
Dahlica wockii;Dahlica wockei
Dahlica juliella;Dahlica nanosella
Dahlica listerella;Siederia listerella
Dahlica appenninica;Siederia appenninica
Dahlica mannii;Eosolenobia manni
Taleporia defoliella;Bankesia desplatsella
Bankesia conspurcatella;Bankesia douglasii
Eumelasina pliginskii;Typhonia pliginskii
Penestoglossa pyrenaella;Penestoglossa pyraenella
Psyche crassiorella;Psyche rassei
Proutia obscurella;Anaproutia obscurella
Bacotia claustrella;Bacotia sepium
Epichnopterix plumella;Epichnopterix pontbrillantella
Epichnopterix sieboldii;Epichnopterix sieboldi
Mauropterix jailensis;Melanopterix jailensis
Psychocentra millierei;Psychocentra millieri
Stichobasis hofmanni;Stichobasis postmeridianus
Acanthopsyche ecksteini;Pachythelia semiglabra
Pachythelia villosella;Pachytelia villosella
Oiketicoides eganai;Oiketicoides egenai
Ptilocephala atrella;Ptilocephala agrostidis
Ptilocephala sicheliella;Ptilocephala liguriensis
Phalacropterix apiformis;Phalacropterix restonicae
Phalacropterix praecellens;Phalacropterix calberlae
Megalophanes stetinensis;Megalophanes viadrina
Sterrhopterix fusca;Sterrhopteryx fusca
Apterona helicoidella;Apterona helicoidella
Nemapogon hungaricus;Nemapogon inconditella
Infurcitinea romanica;Infurcitinea olympica
Bucculatrix leucanthemella;Bucculatrix alpina
Bucculatrix jugicola;Bucculatrix cristatella
Bucculatrix obscurella;Bucculatrix humiliella
Phyllonorycter anatolica;Phyllonorycter belotella
Coccidiphila charlierella;Phyllonorycter millierella
Ypsolopha lonicerella;Ypsolopha leuconotella
Digitivalva falkneri;Digitivalva orientella
Argyresthia laevigatellus;Argyresthia laevigatella
Argyresthia marmorata;Argyresthia reticulata
Argyresthia minusculella;Argyresthia atlanticella
Argyresthia poecilella;Argyresthia atlanticella
Symmoca pleostigmella;Symmoca dodecatella
Symmoca tristella;Symmoca dodecatella
Symmoca torrida;Symmoca perobscurata
Pleurota cyrniella;Pleurota aristella
Elachista habeleri;Aphelosetia argentella
Elachista coeneni;Aphelosetia lugdunensis
Elachista distigmatella;Aphelosetia dispilella
Elachista klimeschi;Elachista juliensis
Elachista bustilloi;Aphelosetia galactitella
Elachista modesta;Aphelosetia catalana
Elachista kimmeriella;Aphelosetia dumosa
Elachista tauricella;Aphelosetia hedemanni
Elachista nieukerkeni;Elachista geminatella
Elachista ingvarella;Elachista zernyi
Biselachista arnoldi;Elachista arnoldi
Elachista freyi;Elachista juliensis
Anchinia dolomiella;Anchinia grisescens
Chrysoclista razowskii;Chrysoclista lathamella
Coleophora limoniella;Goniodoma limoniella
Coleophora betulaenanae;Coleophora vacciniella
Coleophora maneella;Coleophora niveiciliella
Coleophora halimionella;Coleophora ochroflava
Coleophora paucinotella;Coleophora auricella
Coleophora totanae;Coleophora bazae
Coleophora franzi;Coleophora repentis
Coleophora sabulella;Coleophora microalbella
Coleophora clarissa;Coleophora hackmani
Coleophora bucovinella;Coleophora albilineella
Mompha subdivisella;Mompha jurassicella
Pterolonche traugottolseniella;Gomezbustillus lutescentella
Scythris balcanica;Scythris moldavicella
Sorhagenia orocorsa;Sorhagenia janiszewskae
Alloclita albocinctella;Alloclita recisella
Syncopacma parawormiella;Aproaerema wormiella
Aproaerema ochrofasciella;Syncopacma ochrofasciella
Aproaerema vinella;Syncopacma vinella
Aproaerema genistae;Syncopacma genistae
Aproaerema thaumalea;Syncopacma thaumalea
Mesophleps lala;Mesophleps corsicella
Mesophleps trinotella;Crossobela trinotella
Dichomeris neatodes;Dichomeris limbipunctellus
Dichomeris limosellus;Dichomeris limosella
Pseudosophronia constanti;Pseudosophronia exustellus
Bryotropha mulinoides;Bryotropha pallorella
Bryotropha saralella;Bryotropha dryadella
Bryotropha mundella;Bryotropha umbrosella
Bryotropha dufraneella;Bryotropha similis
Caulastrocecis pudicellus;Caulastrocecis pudicellus
Megacraspedus grossisquammellus;Megacraspedus lanceolellus
Megacraspedus subdolellus;Megacraspedus lanceolellus
Megacraspedus tutti;Megacraspedus lanceolellus
Megacraspedus separatellus;Megacraspedus dolosellus
Megacraspedus incertellus;Megacraspedus dolosellus
Megacraspedus litovalvellus;Megacraspedus imparellus
Megacraspedus cerussatellus;Megacraspedus quadristictus
Megacraspedus escalerellus;Megacraspedus squalida
Megacraspedus carolustertius;Megacraspedus quadristictus
Dirhinosia trifasciella;Dirhinosia cervinella
Isophrictis microlina;Isophrictis robinella
Metzneria luqueti;Metzneria paucipunctella
Ptocheuusa seminivora;Metzneria tenuiella
Metzneria expositoi;Metzneria aestivella
Metzneria varennei;Huemeria campicolella
Eulamprotes buvati;Oxypteryx ochricapilla
Sophronia marginella;Sophronia consanguinella
Chionodes cerdanica;Chionodes distincella
Gelechia sabinellus;Gelechia sabinellus
Scrobipalpa deleta;Scrobipalpa clintoni
Scrobipalpa rebeliella;Scrobipalpa feralella
Scrobipalpa klimeschi;Scrobipalpa pauperella
Scrobipalpa milleri;Scrobipalpa niveifacies
Scrobipalpa gregori;Scrobipalpa artemisiella
Scrobipalpa trebujenae;Scrobipalpa salinella
Ephysteris buvati;Ephysteris deserticolella
Ephysteris gallica;Ephysteris insulella
Ephysteris foulonsensis;Ephysteris diminutella
Ephysteris hispanica;Ephysteris diminutella
Ephysteris treskensis;Ephysteris diminutella
Hedma microcasis;Microlechia chretieni
Caryocolum habeleri;Caryocolum habeleri
Teleiodes gallica;Teleiodes italica
Teleiodes vovkella;Carpatolechia fugitivella
Pseudotelphusa decuriella;Pseudotelphusa istrella
Teleiodes angustipennis;Istrianis femoralis
Teleiodes squamodorella;Istrianis femoralis
Teleiodes ostentella;Streyella anguinella
Teleiodes squamulella;Xenolechia aethiops
Platyptilia diversicilia;Buszkoiana capnodactylus
Stenoptilia cyrnea;Stenoptilia nepetellae
Stenoptilia succisae;Stenoptilia bipunctidactyla
Stenoptilia tourlani;Stenoptilia bipunctidactyla
Stenoptilia bigoti;Stenoptilia pelidnodactyla
Stenoptilia grisescens;Stenoptilia aridus
Stenoptilia gallobritannidactyla;Stenoptilia aridus
Stenoptilia inopinata;Stenoptilia aridus
Stenoptilia alpinalis;Stenoptilia pelidnodactyla
Stenoptilia brigantiensis;Stenoptilia pelidnodactyla
Stenoptilia buvati;Stenoptilia pelidnodactyla
Stenoptilia gibeauxi;Stenoptilia pelidnodactyla
Stenoptilia mercantourica;Stenoptilia pelidnodactyla
Stenoptilia cebennica;Stenoptilia pelidnodactyla
Stenoptilia cerdanica;Stenoptilia pelidnodactyla
Stenoptilia nelorum;Stenoptilia pneumonanthes
Stenoptilia arenbergeri;Stenoptilia pneumonanthes
Oxyptilus propedistans;Crombrugghia distans
Oxyptilus pravieli;Crombrugghia distans
Oxyptilus gibeauxi;Crombrugghia distans
Oxyptilus jaeckhi;Crombrugghia distans
Oxyptilus buvati;Crombrugghia distans
Oxyptilus adamczewskii;Crombrugghia distans
Oxyptilus lantoscanus;Crombrugghia laetus
Capperia sequanensis;Capperia loranus
Capperia marrubii;Capperia fusca
Merrifieldia neli;Merrifieldia tridactyla
Merrifieldia baliodactylus;Merrifieldia baliodactyla
Merrifieldia garrigae;Merrifieldia malacodactylus
Merrifieldia moulignieri;Merrifieldia malacodactylus
Aethes modica;Aethes moribundana
Cochylis nana;Thyraylia nana
Cochylis catalonica;Rolandylis maiana
Eana hungariae;Subeana canescana
Cnephasia tolli;Cnephasia tofina
Cnephasia sareptana;Cnephasia tianshanica
Cnephasia pollinoana;Cnephasia ecullyana
Paramesia diffusana;Paramesia gnomana
Philedonides alexinschii;Philedonides rhombicana
Lobesia cinerariae;Lobesia helichrysana
Epiblema berolinensis;Rhopobota stagnana
Epinotia rhododendrana;Epinotia nemorivaga
Epinotia cinereana;Epinotia nisella
Eucosma jaceana;Eucosma hohenwartiana
Pammene engadinensis;Pammene agnotana
Pammene pontica;Pammene mariana
Dichrorampha rejectana;Dichrorampha plumbana
